,요양기관명,종별코드명,주소,x좌표,y좌표,시도명,시군구명
1070,의료법인주보배의료재단 주성혜요양병원,요양병원,울산광역시 중구 도화골14길 3 1-5층 (복산동),129.3330026,35.5629873,울산광역시,중구
1071,의료법인주영의료재단 동인요양병원,요양병원,전라남도 여수시 좌수영로 319  (문수동),127.7106676,34.7591441,전라남도,여수시
1072,의료법인지석의료재단 효성프라임요양병원,요양병원,부산광역시 사상구 백양대로 764 (덕포동),128.9886877,35.1749658,부산광역시,사상구
1073,의료법인진촌의료재단 순천만요양병원,요양병원,전라남도 순천시 별량면 덕정길 74 (),127.4625394,34.8911585,전라남도,순천시
1074,의료법인참예원의료재단 성북참노인전문병원,요양병원,서울특별시 성북구 북악산로1길 71 (정릉동),127.0051764,37.5976225,서울특별시,성북구
1075,의료법인참예원의료재단 송파참노인전문병원,요양병원,서울특별시 송파구 마천로 164 송파참병원 (오금동),127.137422,37.5035471,서울특별시,송파구
1076,의료법인참예원의료재단강남구립행복요양병원,요양병원,"서울특별시 강남구 헌릉로590길 60 (세곡동, 강남구립 행복요양병원)",127.1033786,37.4611634,서울특별시,강남구
1077,의료법인창녕성산의료재단 영산요양병원,요양병원,경상남도 창녕군 영산면 영산도천로 430 (영산면),128.5199536,35.4418531,경상남도,창녕군
1078,의료법인청록의료재단신세계요양병원,요양병원,경상남도 창원시 마산회원구 내서읍 죽암로 89 (신세계요양병원),128.5091685,35.2599654,경상남도,창원시
1079,의료법인청림의료재단온천요양병원,요양병원,"부산광역시 금정구 부곡로 36 2-4층 (부곡동, 애플타워)",129.0883281,35.2199193,부산광역시,금정구
1080,의료법인청명의료재단 목포참사랑요양병원,요양병원,전라남도 목포시 차범석길35번길 9  (북교동),126.3794936,34.7928013,전라남도,목포시
1081,의료법인청십자의료재단 청십자요양병원,요양병원,"부산광역시 동구 중앙대로 364 (수정동, 청십자병원)",129.0483341,35.1278016,부산광역시,동구
1082,의료법인청십자의료재단 행복한 요양병원,요양병원,"부산광역시 부산진구 봉수로 18 지상 1층 일부, 2층 일부, 3층 일부, 4~7층 전부, D동 2층 (전포동)",129.0700561,35.1497984,부산광역시,부산진구
1083,의료법인청암의료재단 포항송라요양병원,요양병원,경상북도 포항시 북구 송라면 동해대로2913번길 127 (),129.3438009,36.2285167,경상북도,포항시
1084,의료법인청울의료재단 선암요양병원,요양병원,전라남도 순천시 상사면 상사호길 231 (),127.4614388,34.9310772,전라남도,순천시
1085,의료법인청원의료재단 수요양병원,요양병원,부산광역시 부산진구 동평로 401 지하2~지상10층 (양정동),129.0690196,35.1742677,부산광역시,부산진구
1086,의료법인청하의료재단 청하요양병원 인왕점,요양병원,경상북도 경주시 원화로 168  (인왕동),129.220252,35.8374288,경상북도,경주시
1087,의료법인태안의료재단현대요양병원,요양병원,충청남도 태안군 태안읍 환동로 31 (),126.2924456,36.7502007,충청남도,태안군
1088,의료법인평촌의료재단 제주대림요양병원,요양병원,제주특별자치도 제주시 한림읍 한수풀로 58 (),126.2690352,33.4185779,제주특별자치도,제주시
1089,의료법인포항삼광의료재단 드림요양병원,요양병원,경상북도 포항시 북구 동빈로 9  (중앙동),129.3682771,36.0379827,경상북도,포항시
1090,의료법인푸른솔의료재단 김해한솔재활요양병원,요양병원,경상남도 김해시 김해대로 2379 (부원동),128.8872345,35.2272433,경상남도,김해시
1091,의료법인하은의료재단 장유제일요양병원,요양병원,"경상남도 김해시 번화1로79번길 4 (대청동, 센터빌딩)",128.7988869,35.194343,경상남도,김해시
1092,의료법인한솔의료재단 한서재활요양병원,요양병원,경상남도 김해시 진영읍 진영로454번길 102-10 (),128.752925,35.2923,경상남도,김해시
1093,의료법인한영의료재단삼성요양병원,요양병원,경기도 고양시 덕양구 지도로 100 (토당동),126.8240805,37.6260957,경기도,고양시
1094,의료법인한우리의료재단 한우리요양병원,요양병원,부산광역시 사하구 원양로 400 (감천동),129.0056945,35.0862779,부산광역시,사하구
1095,의료법인한원의료재단 장성요양병원,요양병원,경상북도 포항시 북구 법원로111번길 25-10  (장성동),129.3825431,36.0844158,경상북도,포항시
1096,의료법인합포의료재단마산우리요양병원,요양병원,"경상남도 창원시 마산합포구 해안대로 35 (해운동, MH우리병원)",128.5625215,35.18092,경상남도,창원시
1097,의료법인항운의료재단 목포요양병원,요양병원,전라남도 목포시 해안로 243-3  (행복동1가),126.3879755,34.7866439,전라남도,목포시
1098,의료법인해도의료재단제일마디요양병원,요양병원,경상북도 포항시 남구 중앙로 98 (해도동),129.3692605,36.0218846,경상북도,포항시
1099,의료법인해림의료재단 부산금사요양병원,요양병원,부산광역시 금정구 반송로 470 2~7층 (금사동),129.1152465,35.2155262,부산광역시,금정구
1100,의료법인해상의료재단 백양요양병원,요양병원,전라남도 장성군 삼계면 능성로 29-1 (),126.6981838,35.270388,전라남도,장성군
1101,의료법인해인의료재단 해인요양병원,요양병원,경기도 안산시 상록구 샘골로 43 1~5층 (본오동),126.8636375,37.2878083,경기도,안산시
1102,의료법인행림의료재단 새미소요양병원,요양병원,전라남도 구례군 구례읍 구례로 28 (),127.455178,35.1665767,전라남도,구례군
1103,의료법인혜주의료재단 더편한요양병원,요양병원,경상남도 창원시 마산합포구 진동면 삼진의거대로 826 (),128.5004048,35.1282165,경상남도,창원시
1104,의료법인호산나의료재단현대요양병원,요양병원,부산광역시 사하구 하신중앙로 7 (장림동),128.964194,35.0797373,부산광역시,사하구
1105,의료법인호원의료재단호원요양병원,요양병원,"경기도 안산시 상록구 광덕산2로 22 (월피동, 은성빌딩)",126.8452845,37.3353263,경기도,안산시
1106,의료법인홍익의료재단파스카요양병원,요양병원,충청북도 청주시 청원구 내수읍 마산길 8-11 (),127.5388105,36.7174013,충청북도,청주시
1107,의료법인화암의료재단 간호나라요양병원,요양병원,경상북도 포항시 북구 흥해읍 덕장길 278 (흥해읍),129.3337246,36.1421024,경상북도,포항시
1108,의료법인화인의료재단센텀화인요양병원,요양병원,부산광역시 해운대구 해운대로76번길 12 (재송동),129.1193753,35.19085,부산광역시,해운대구
1109,의료법인효경의료재단 효성요양병원,요양병원,전라남도 목포시 양을로 456  (상동),126.4161521,34.813866,전라남도,목포시
1110,의료법인효원의료재단 자연요양병원,요양병원,부산광역시 사하구 장평로 1-1 (장림동),128.9771391,35.0686092,부산광역시,사하구
1111,의료법인효천의료재단 팔공요양병원,요양병원,경상북도 칠곡군 동명면 기성3길 41 (),128.5986474,36.0032858,경상북도,칠곡군
1112,의료법인휴사랑의료재단 보성제일요양병원,요양병원,전라남도 보성군 보성읍 송재로 59-2 (),127.0732119,34.7632134,전라남도,보성군
1113,의료재단 로뎀요양병원,요양병원,부산광역시 해운대구 아랫반송로1번길 27-3 (반송동),129.1469312,35.2267812,부산광역시,해운대구
1114,의성군공립요양병원,요양병원,경상북도 의성군 의성읍 안평의성로 1122-30 (),128.6809769,36.3596685,경상북도,의성군
1115,의성제일요양병원,요양병원,경상북도 의성군 의성읍 홍술로 94 (),128.6888992,36.3542603,경상북도,의성군
1116,의정부민락요양병원,요양병원,경기도 의정부시 오목로225번길 115 4~8층 (민락동),127.0946078,37.7459269,경기도,의정부시
1117,의정부연세요양병원,요양병원,경기도 의정부시 호국로 1342 2층~8층 (의정부동),127.0532328,37.7444491,경기도,의정부시
1118,의정부요양병원,요양병원,경기도 의정부시 체육로 113-18 (녹양동),127.0222128,37.757424,경기도,의정부시
1119,이가양정요양병원,요양병원,광주광역시 광산구 하남울로 10 (하남동),126.8022406,35.1811461,광주광역시,광산구
1120,이기람 요양병원,요양병원,광주광역시 서구 죽봉대로 143 이기람요양병원 지하1층-6층층 (광천동),126.9019685,35.2050204,광주광역시,서구
1121,이로운요양병원,요양병원,대구광역시 달성군 다사읍 달구벌대로 893 3-7층,128.4665511,35.8571789,대구광역시,달성군
1122,이손요양병원,요양병원,울산광역시 울주군 삼남읍 하방로 39 (),129.0902906,35.506448,울산광역시,울주군
1123,이시아요양병원,요양병원,대구광역시 동구 파계로6길 16 (지묘동),128.6406348,35.9391478,대구광역시,동구
1124,이우요양병원,요양병원,서울특별시 은평구 불광로13길 15 (불광동),126.9321228,37.6172413,서울특별시,은평구
1125,이의용밝은길요양병원,요양병원,부산광역시 서구 대영로85번길 31 (동대신동2가),129.0196956,35.1122989,부산광역시,서구
1126,이천소망요양병원,요양병원,경기도 이천시 호법면 중부대로 797-26 이천소망병원,127.4216625,37.2452334,경기도,이천시
1127,이천효요양병원,요양병원,경기도 이천시 경충대로 2738-4 (관고동),127.4329745,37.2818382,경기도,이천시
1128,이편안인천요양병원,요양병원,인천광역시 남동구 앵고개로948번길 4 서울프라자 2~6층 (논현동),126.7356981,37.4025494,인천광역시,남동구
1129,이푸른요양병원,요양병원,"경기도 고양시 일산동구 중앙로 1124 4층 (백석동, 흰돌마을1단지아파트 상가동)",126.782724,37.647889,경기도,고양시
1130,이화수로요양병원,요양병원,경상남도 김해시 분성로261번길 15 (봉황동),128.8744655,35.2341442,경상남도,김해시
1131,이화피닉스요양병원,요양병원,충청남도 아산시 배방읍 배방산길 57-5 (),127.0436008,36.7654132,충청남도,아산시
1132,익산미소요양병원,요양병원,전라북도 익산시 선화로22길 52-9 (마동),126.9666466,35.9414442,전라북도,익산시
1133,인선요양병원,요양병원,경기도 안성시 양성면 미리내성지로 274-29 (),127.2634131,37.1291156,경기도,안성시
1134,인암요양병원,요양병원,전라북도 고창군 고창읍 천변북로 91 (고창읍),126.7021674,35.4341569,전라북도,고창군
1135,인애요양병원,요양병원,전라남도 담양군 수북면 추성1로 736-0 (),126.9319769,35.3016573,전라남도,담양군
1136,인일요양병원,요양병원,"인천광역시 미추홀구 미추홀대로 699 (주안동, 지하3층~9층)",126.6798585,37.4599767,인천광역시,미추홀구
1137,인제요양병원,요양병원,부산광역시 영도구 절영로 21-21 (대교동2가),129.0400643,35.0923345,부산광역시,영도구
1138,인천노인전문병원,요양병원,인천광역시 부평구 장제로 117 1 ~ 8층 (부평동),126.7298484,37.4959959,인천광역시,부평구
1139,인천드림요양병원,요양병원,인천광역시 미추홀구 경인로 46 상아빌딩 지2~9층 (숭의동),126.6483007,37.464174,인천광역시,미추홀구
1140,인천봄뜰요양병원,요양병원,인천광역시 미추홀구 경원대로 891 (주안동),126.6893994,37.462389,인천광역시,미추홀구
1141,인천사랑요양병원,요양병원,"인천광역시 미추홀구 경인로 400 (주안동, 지하2층~지하1층, 1층일부~10층)",126.6843293,37.4578797,인천광역시,미추홀구
1142,인천삼성요양병원,요양병원,"인천광역시 중구 우현로62번길 30 (경동, 지하1층, 1층, 2층, 3층)",126.630748,37.4722292,인천광역시,중구
1143,인천수요양병원,요양병원,인천광역시 남동구 호구포로 214 대진메디컬프라자 7~10층 (논현동),126.710058,37.4019931,인천광역시,남동구
1144,인천시립치매요양병원,요양병원,인천광역시 서구 심곡로132번길 21-1 (심곡동),126.6851926,37.5467351,인천광역시,서구
1145,인천아산요양병원,요양병원,"인천광역시 남동구 호구포로 212 대양프라자빌딩 5,6,7,8층 (논현동)",126.7099061,37.4017667,인천광역시,남동구
1146,인천은혜요양병원,요양병원,인천광역시 서구 심곡로132번길 21 (심곡동),126.6842428,37.5461098,인천광역시,서구
1147,인천제2시립노인치매요양병원,요양병원,인천광역시 계양구 드림로 852 노인치매요양병원 (갈현동),126.729145,37.5748309,인천광역시,계양구
1148,인천휴요양병원,요양병원,"인천광역시 미추홀구 한나루로 505 (용현동, 조흥빌딩 2층 ~6층)",126.6671895,37.4520249,인천광역시,미추홀구
1149,일곡양지요양병원,요양병원,"광주광역시 북구 우치로422번길 32 지1.1-4층 (삼각동, 양지병원)",,,광주광역시,북구
1150,일곡요양병원,요양병원,광주광역시 북구 양일로 313 (일곡동),126.8978608,35.2028585,광주광역시,북구
1151,일등요양병원,요양병원,광주광역시 광산구 송촌길 31 (송촌동),126.7772067,35.1386585,광주광역시,광산구
1152,일산리더스요양병원,요양병원,"경기도 고양시 일산동구 위시티로 18 5~8층 (식사동, 동국타워)",126.8075351,37.6745766,경기도,고양시
1153,일산메디안요양병원,요양병원,"경기도 고양시 일산서구 중앙로 1564 그린월드 6층,706호,707호,8층,9층,10층호 (대화동)",126.7482744,37.6762119,경기도,고양시
1154,일산복음요양병원,요양병원,"경기도 고양시 일산동구 고양대로 760-760 나동 6~10층 (중산동, 일산복음병원)",126.7800452,37.6819744,경기도,고양시
1155,일산사랑요양병원,요양병원,경기도 고양시 일산동구 장백로 86 한경빌딩 3~6층 (백석동),,,경기도,고양시
1156,일산아르고요양병원,요양병원,"경기도 고양시 일산동구 하늘마을1로 14 일산 조은프라자 3층, 401~404호,409호, 6층,7층 (중산동)",126.787063,37.6750188,경기도,고양시
1157,일산자애병원,요양병원,"경기도 고양시 일산동구 고봉로 20-21 양우로데오랜드 304,305,401,503,506~509호 (장항동)",126.7657487,37.6636895,경기도,고양시
1158,일산참사랑요양병원,요양병원,"경기도 고양시 일산동구 무궁화로 31-16 (장항동, 남정시티프라자8차 3층, 4층, 6층, 8층)",126.7674898,37.6634999,경기도,고양시
1159,일산한울요양병원,요양병원,"경기도 고양시 일산서구 고봉로 291-291 (일산동, 에이스스타디움7,8층)",126.7771832,37.6850468,경기도,고양시
1160,일산현대요양병원,요양병원,"경기도 고양시 일산동구 무궁화로 346 지하1~2층,1~3층 (풍동)",126.7980481,37.6765564,경기도,고양시
1161,일산호수요양병원,요양병원,"경기도 고양시 일산동구 호수로 646-24 (장항동, 위너스 21-∥<br>3,5,6,8층)",126.7678354,37.6597162,경기도,고양시
1162,임실중앙요양병원,요양병원,전라북도 임실군 임실읍 봉황로 71 (),127.2725126,35.6100198,전라북도,임실군
1163,임요양병원,요양병원,울산광역시 남구 삼산로 11 (신정동),129.3090212,35.5329065,울산광역시,남구
1164,임해누리의료소비자생활협동조합 오륙도요양병원,요양병원,"부산광역시 남구 용호로 132 용성빌딩3,4층 (용호동)",129.1118658,35.1206275,부산광역시,남구
1165,자닮인요양병원,요양병원,"서울특별시 송파구 송이로 81 (가락동, 르노삼성자동차)",127.1204145,37.4987599,서울특별시,송파구
1166,자비요양병원,요양병원,"경상남도 창원시 의창구 우곡로217번길 6 (명서동, 2,3,4층)",128.6484882,35.2393881,경상남도,창원시
1167,자성대 요양병원,요양병원,경기도 파주시 탄현면 새오리로 215-50 (),126.6864342,37.8036491,경기도,파주시
1168,자연요양병원,요양병원,광주광역시 광산구 목련로 330-19  (신가동),126.8309428,35.1777849,광주광역시,광산구
1169,자유로요양병원,요양병원,경기도 파주시 탄현면 새오리로 215-19 (),126.6869624,37.8028837,경기도,파주시
1170,자향요양병원,요양병원,경기도 고양시 일산동구 백마로 490 (풍동),126.803275,37.6617557,경기도,고양시
1171,장성공립노인전문요양병원,요양병원,전라남도 장성군 장성읍 강변안길 100 (),126.7774801,35.302338,전라남도,장성군
1172,장수요양병원,요양병원,충청남도 홍성군 은하면 구성남로 381-381 381,126.5690375,36.5526333,충청남도,홍성군
1173,장수효요양병원,요양병원,대구광역시 서구 평리로 380 (내당동),128.5644785,35.8654728,대구광역시,서구
1174,재단법인 자연재단 더필잎요양병원,요양병원,"인천광역시 부평구 장제로 175 지하1(일부)층, 1(일부)층, 2층~8층 전체 (부평동)",126.7303731,37.5012903,인천광역시,부평구
1175,재단법인 제중의료복지재단 제중요양병원,요양병원,"서울특별시 구로구 새말로 60 제중요양병원 지하2,동 1~9층 (구로동)",126.8866331,37.5032176,서울특별시,구로구
1176,재단법인 천주교 전주교구 유지재단 익산성모병원,요양병원,전라북도 익산시 동서로 309  (영등동),126.9680663,35.9514741,전라북도,익산시
1177,재단법인그루터기장유은혜요양병원,요양병원,경상남도 김해시 금관대로 592 2~5층 (무계동),128.8148451,35.2012766,경상남도,김해시
1178,재단법인대성재단대성요양병원,요양병원,"경기도 부천시 소향로 143 1동 3,4층 (중동)",126.7637799,37.5022327,경기도,부천시
1179,재단법인여수요양병원,요양병원,전라남도 여수시 화양면 장수로 204-32 (),127.607568,34.6495411,전라남도,여수시
1180,전남제일요양병원,요양병원,전라남도 화순군 화순읍 덕음로 999 (),126.9849464,35.0490869,전라남도,화순군
1181,전라북도 고창노인요양병원,요양병원,전라북도 고창군 고창읍 고인돌대로 1765 (),126.6910505,35.4372176,전라북도,고창군
1182,전라북도 남원노인요양병원,요양병원,전라북도 남원시 산성길 51-15 (산곡동),127.3732346,35.4209186,전라북도,남원시
1183,전주 정드림요양병원,요양병원,전라북도 전주시 덕진구 솔내로 148 (송천동1가),127.1273449,35.8633339,전라북도,전주시
1184,전주늘사랑요양병원,요양병원,전라북도 전주시 완산구 용리로 60 (삼천동1가),127.1162871,35.7984731,전라북도,전주시
1185,전주선요양병원,요양병원,전라북도 전주시 완산구 노송여울2길 134-0 (서노송동),,,전라북도,전주시
1186,전주시노인복지병원,요양병원,전라북도 전주시 완산구 능안자구길 80 (삼천동3가),127.085684,35.804134,전라북도,전주시
1187,정다운요양병원,요양병원,전라북도 정읍시 관통로 27 (시기동),126.8607906,35.5640726,전라북도,정읍시
1188,정다운요양병원,요양병원,전라남도 무안군 삼향읍 삼일로 13-1,126.4531923,34.8285675,전라남도,무안군
1189,정다운요양병원,요양병원,경상북도 포항시 북구 중앙로 208 (죽도동),129.3665991,36.0316148,경상북도,포항시
1190,정든요양병원,요양병원,광주광역시 서구 상무대로 1029 1~8층 (화정동),126.8745383,35.1521031,광주광역시,서구
1191,정안요양병원,요양병원,울산광역시 북구 관문길 251 (천곡동),129.3134297,35.6543032,울산광역시,북구
1192,정요양병원,요양병원,"서울특별시 도봉구 도봉로 639 정병원 5,6층 (쌍문동)",127.04182,37.6615407,서울특별시,도봉구
1193,정요양병원,요양병원,부산광역시 영도구 절영로 32 (대교동1가),129.039072,35.0917091,부산광역시,영도구
1194,정읍사랑요양병원,요양병원,전라북도 정읍시 상동중앙로 94  (상동),126.8715267,35.5645783,전라북도,정읍시
1195,정읍시립요양병원,요양병원,전라북도 정읍시 금붕1길 160-15 (금붕동),126.8910333,35.5507587,전라북도,정읍시
1196,정토마을 자재요양병원,요양병원,울산광역시 울주군 상북면 소야정길 216-39 (),129.0671927,35.6059053,울산광역시,울주군
1197,제니스파크요양병원,요양병원,부산광역시 남구 우암양달로75번길 29 (우암동),129.0745087,35.1266005,부산광역시,남구
1198,제이요양병원,요양병원,"경기도 고양시 일산동구 중산로 117 2,5층 101호 (중산동)",126.7810874,37.6825551,경기도,고양시
1199,제일요양병원,요양병원,"경기도 화성시 효행로 990 (진안동, 비젼월드)",127.0363468,37.2112115,경기도,화성시
1200,제일효요양병원,요양병원,"대구광역시 서구 북비산로 250 (평리동, 제일효병원)",128.560269,35.878938,대구광역시,서구
1201,제주사랑요양병원,요양병원,제주특별자치도 제주시 조천읍 신조로 203 (),126.6405708,33.5186229,제주특별자치도,제주시
1202,제주의료원부속요양병원,요양병원,"제주특별자치도 제주시 산천단남길 10 (아라일동, 제주의료원)",126.5608324,33.4449393,제주특별자치도,제주시
1203,제주제일요양병원,요양병원,제주특별자치도 제주시 연삼로 16 (연동),126.4940061,33.493397,제주특별자치도,제주시
1204,제주하늘의료소비자생활협동조합제주하늘요양병원,요양병원,"제주특별자치도 제주시 서사로 40 3,5층 (삼도일동)",,,제주특별자치도,제주시
1205,제천은혜요양병원,요양병원,충청북도 제천시 의림대로 17-0 (영천동),128.2058731,37.1297799,충청북도,제천시
1206,조앤조숲요양병원,요양병원,경기도 파주시 하지석길 45 (교하동),126.7422686,37.7547228,경기도,파주시
1207,조이효요양병원,요양병원,부산광역시 사하구 감천로 55 (감천동),128.9987461,35.0905205,부산광역시,사하구
1208,조치원노인전문병원,요양병원,세종특별자치시  연서면 도신고복로 789-17 789,127.2378653,36.6130192,세종특별자치시,
1209,좋은연인요양병원,요양병원,경상남도 밀양시 삼랑진읍 천태로 355-99 (),128.8673452,35.4177965,경상남도,밀양시
1210,좋은요양병원,요양병원,울산광역시 남구 남중로 132 2~5층 (삼산동),129.3488603,35.5462394,울산광역시,남구
1211,좋은이웃요양병원,요양병원,경기도 성남시 중원구 도촌로8번길 34 (도촌동),127.1509597,37.4158391,경기도,성남시
1212,좌수영요양병원,요양병원,전라남도 여수시 봉계5길 10-13  (봉계동),127.6686799,34.7837904,전라남도,여수시
1213,주은라파스요양병원,요양병원,충청남도 공주시 탄천면 효자길 100 (탄천면),127.0568975,36.2913798,충청남도,공주시
1214,준요양병원,요양병원,"부산광역시 동래구 충렬대로 372 (안락동, 안락동요양병원)",129.0991537,35.1973624,부산광역시,동래구
1215,중구의료소비자생활협동조합 보문산생태요양병원,요양병원,"대전광역시 중구 보문산공원로 473-0  1~5층 (대사동,크린타워)",127.4207165,36.3110562,대전광역시,중구
1216,중부요양병원,요양병원,대전광역시 중구 계백로 1546-0 대전중부새마을금고,127.3919674,36.3166838,대전광역시,중구
1217,중산요양병원,요양병원,경기도 고양시 일산동구 중산로 241 (중산동),126.780164,37.6937027,경기도,고양시
1218,중앙성심요양병원,요양병원,경상북도 포항시 북구 중앙로 299 299,129.3659861,36.0396194,경상북도,포항시
1219,중앙요양병원,요양병원,전라북도 전주시 덕진구 가리내로 23 (금암동),127.1333136,35.8338559,전라북도,전주시
1220,중앙요양병원,요양병원,대구광역시 달서구 월배로83길 14 (송현동),128.5512483,35.8320598,대구광역시,달서구
1221,중앙효요양병원,요양병원,"부산광역시 사하구 낙동대로 565 (하단동, 호서부산빌딩)",128.9626711,35.113941,부산광역시,사하구
1222,중앙효요양병원,요양병원,"경기도 의정부시 평화로 609 1~6층 (의정부동, 중앙병원)",127.0454997,37.7461977,경기도,의정부시
1223,즐거운요양병원,요양병원,전라남도 나주시 노안면 노안삼도로 507-14 (노안면),126.6949795,35.0889222,전라남도,나주시
1224,지성요양병원,요양병원,"광주광역시 남구 봉선1로 114 2~6층, 지하1층 (봉선동)",126.9175248,35.1272868,광주광역시,남구
1225,지오요양병원,요양병원,제주특별자치도 제주시 서광로 222 (삼도일동),126.5382491,33.5051996,제주특별자치도,제주시
1226,진도군노인전문요양병원,요양병원,전라남도 진도군 의신면 운림산방로 31 (의신면),126.2787621,34.465126,전라남도,진도군
1227,진량삼성요양병원,요양병원,경상북도 경산시 진량읍 낙산1길 14 (),128.8139672,35.8763433,경상북도,경산시
1228,진요양병원,요양병원,"광주광역시 북구 첨단연신로 25 B201, 301, 302, 502, 601, 602호 (연제동)",126.863056,35.2002064,광주광역시,북구
1229,진주중앙요양병원,요양병원,"경상남도 진주시 촉석로 178 지하1층,지상1~5층 (중안동)",128.0808162,35.1943834,경상남도,진주시
1230,진해수요양병원,요양병원,"경상남도 창원시 진해구 충장로 172 (충무동, 진해수요양병원)",128.6708818,35.1517858,경상남도,창원시
1231,차오름요양병원,요양병원,전라남도 담양군 금성면 덕성길 11-58 (),127.0541668,35.3559507,전라남도,담양군
1232,참나무요양병원,요양병원,"경기도 파주시 경의로 1218 8,9층 (와동동)",126.7614419,37.7260729,경기도,파주시
1233,참사랑요양병원,요양병원,전라북도 군산시 조촌로 21 (조촌동),126.737432,35.9659324,전라북도,군산시
1234,참요양병원,요양병원,서울특별시 강서구 강서로 182 (화곡동),126.839657,37.5428714,서울특별시,강서구
1235,참요양병원,요양병원,"부산광역시 부산진구 가야대로 451 6,7,8층 (개금동)",129.0215342,35.1535618,부산광역시,부산진구
1236,참조은요양병원,요양병원,충청남도 천안시 서북구 동서대로 110-23 (성정동),127.1351972,36.8240498,충청남도,천안시
1237,참조은요양병원,요양병원,경상북도 구미시 송정대로 78 (송정동),128.3469941,36.1174085,경상북도,구미시
1238,참좋은요양병원,요양병원,대구광역시 수성구 신천동로 482 (수성동4가),128.6147124,35.8662892,대구광역시,수성구
1239,참좋은요양병원,요양병원,경상남도 창원시 진해구 충장로 154 (충무동),128.6688284,35.1517278,경상남도,창원시
1240,창원삼성요양병원,요양병원,경상남도 창원시 의창구 의안로2번길 31-31 (소답동),128.6271962,35.2616811,경상남도,창원시
1241,창평한마음요양병원,요양병원,전라남도 담양군 창평면 화양길 64-14 (),127.000675,35.2517583,전라남도,담양군
1242,천사요양병원,요양병원,"광주광역시 북구 북문대로 18 지1,1～7층 (운암동)",126.8834632,35.1742272,광주광역시,북구
1243,천안로하스요양병원,요양병원,충청남도 천안시 동남구 천안대로 215 (삼룡동),127.1650903,36.7674392,충청남도,천안시
1244,천안바른요양병원,요양병원,충청남도 천안시 서북구 검은들1길 12 (불당동),127.1100206,36.8106846,충청남도,천안시
1245,천안세인트요양병원,요양병원,충청남도 천안시 동남구 구성2길 11 (구성동),127.1597621,36.7984163,충청남도,천안시
1246,천안시립노인전문병원,요양병원,충청남도 천안시 동남구 목천읍 삼방로 735 (천안시립노인전문병원),127.2268644,36.8254161,충청남도,천안시
1247,천안쌍용요양병원,요양병원,충청남도 천안시 서북구 충무로 167-12 쌍용가구백화점 2층 (쌍용동),127.1252273,36.7948029,충청남도,천안시
1248,천안요양병원,요양병원,"충청남도 천안시 동남구 삼룡천3길 10 (구성동, 이라의료재단 천안병원)",127.1638902,36.7909212,충청남도,천안시
1249,천안우리요양병원,요양병원,"충청남도 천안시 서북구 쌍용19로 21 (쌍용동, 유림빌딩(2,3,4층))",127.1213158,36.7942283,충청남도,천안시
1250,천진요양병원,요양병원,"인천광역시 서구 건지로 264 4,5,6층 (가좌동)",126.6715073,37.4988604,인천광역시,서구
1251,철원요양병원,요양병원,강원도 철원군 동송읍 금학로157번길 23-17,127.2203525,38.2011631,강원도,철원군
1252,첨단요양병원,요양병원,광주광역시 광산구 첨단중앙로170번길 54 (쌍암동),,,광주광역시,광산구
1253,첨단요양병원,요양병원,대구광역시 북구 대현로 19 (대현동),128.6028696,35.8863496,대구광역시,북구
1254,청강요양병원,요양병원,강원도 강릉시 사천면 안현로 85-39,128.868214,37.8054433,강원도,강릉시
1255,청담요양병원,요양병원,"인천광역시 서구 열우물로 235 2~5층 (가좌동, 가재울플라자)",126.6844612,37.4832939,인천광역시,서구
1256,청담요양병원,요양병원,경상남도 김해시 진영읍 김해대로 132-1 청담요양병원,128.7102055,35.299008,경상남도,김해시
1257,청담힐요양병원,요양병원,서울특별시 강남구 영동대로 713 9~14층 (청담동),127.0557487,37.5213191,서울특별시,강남구
1258,청라베스트요양병원,요양병원,"인천광역시 서구 봉오재3로110번길 7 가정봄프라자 6,7,8,9층 (가정동)",126.6720395,37.5267362,인천광역시,서구
1259,청림요양병원,요양병원,부산광역시 사하구 낙동대로 377 (당리동),128.9763507,35.1023457,부산광역시,사하구
1260,청보요양병원,요양병원,"경상남도 김해시 해반천로168번길 38 3,4층 (삼계동)",128.8713993,35.2632407,경상남도,김해시
1261,청솔요양병원,요양병원,강원도 삼척시 도계읍 강원남부로 632-0 (),129.035205,37.1796238,강원도,삼척시
1262,청암요양병원,요양병원,전라남도 여수시 둔덕2길 6-5  0동 (미평동),127.7022728,34.7675626,전라남도,여수시
1263,청주삼성요양병원,요양병원,충청북도 청주시 서원구 청남로 2014-0  3~8층 (분평동),127.4827748,36.6075574,충청북도,청주시
1264,청주시립요양병원,요양병원,충청북도 청주시 서원구 궁뜰로62번길 29 (장성동),127.4817785,36.5961189,충청북도,청주시
1265,청지기요양병원,요양병원,경기도 양주시 장흥면 권율로 512 (),126.9684651,37.7503764,경기도,양주시
1266,청평활명요양병원,요양병원,경기도 가평군 청평면 북한강로1604번길 64-28 (),127.3876223,37.6637125,경기도,가평군
1267,청풍호노인사랑병원,요양병원,충청북도 제천시 금성면 청풍호로 1147-0 (),128.1747375,37.058575,충청북도,제천시
1268,초록나무요양병원,요양병원,"서울특별시 영등포구 가마산로 368 (대림동, 메디칼빌딩)",126.8993144,37.5012648,서울특별시,영등포구
1269,춘천새윤요양병원,요양병원,강원도 춘천시 퇴계공단길 40 40,127.735663,37.84454,강원도,춘천시
