record,요양기관명,종별코드명,시도코드명,시군구코드명,읍면동,주소,x좌표,y좌표
2912,일곡양지요양병원,요양병원,광주,광주북구,,"광주광역시 북구 우치로422번길 32 지1.1-4층 (삼각동, 양지병원)",,
2913,일곡요양병원,요양병원,광주,광주북구,,광주광역시 북구 양일로 313 (일곡동),126.8978608,35.2028585
2914,일등요양병원,요양병원,광주,광주광산구,,광주광역시 광산구 송촌길 31 (송촌동),126.7772067,35.1386585
2915,일산리더스요양병원,요양병원,경기,고양일산동구,,"경기도 고양시 일산동구 위시티로 18 5~8층 (식사동, 동국타워)",126.8075351,37.6745766
2916,일산메디안요양병원,요양병원,경기,고양일산서구,,"경기도 고양시 일산서구 중앙로 1564 그린월드 6층,706호,707호,8층,9층,10층호 (대화동)",126.7482744,37.6762119
2917,일산복음요양병원,요양병원,경기,고양일산동구,,"경기도 고양시 일산동구 고양대로 760-760 나동 6~10층 (중산동, 일산복음병원)",126.7800452,37.6819744
2918,일산사랑요양병원,요양병원,경기,고양일산동구,,경기도 고양시 일산동구 장백로 86 한경빌딩 3~6층 (백석동),,
2919,일산아르고요양병원,요양병원,경기,고양일산동구,,"경기도 고양시 일산동구 하늘마을1로 14 일산 조은프라자 3층, 401~404호,409호, 6층,7층 (중산동)",126.787063,37.6750188
2920,일산자애병원,요양병원,경기,고양일산동구,,"경기도 고양시 일산동구 고봉로 20-21 양우로데오랜드 304,305,401,503,506~509호 (장항동)",126.7657487,37.6636895
2921,일산참사랑요양병원,요양병원,경기,고양일산동구,장항동,"경기도 고양시 일산동구 무궁화로 31-16 (장항동, 남정시티프라자8차 3층, 4층, 6층, 8층)",126.7674898,37.6634999
2922,일산한울요양병원,요양병원,경기,고양일산서구,,"경기도 고양시 일산서구 고봉로 291-291 (일산동, 에이스스타디움7,8층)",126.7771832,37.6850468
2923,일산현대요양병원,요양병원,경기,고양일산동구,,"경기도 고양시 일산동구 무궁화로 346 지하1~2층,1~3층 (풍동)",126.7980481,37.6765564
2924,일산호수요양병원,요양병원,경기,고양일산동구,,"경기도 고양시 일산동구 호수로 646-24 (장항동, 위너스 21-∥<br>3,5,6,8층)",126.7678354,37.6597162
2925,임실중앙요양병원,요양병원,전북,임실군,,전라북도 임실군 임실읍 봉황로 71 (),127.2725126,35.6100198
2926,임요양병원,요양병원,울산,울산남구,,울산광역시 남구 삼산로 11 (신정동),129.3090212,35.5329065
2927,임해누리의료소비자생활협동조합 오륙도요양병원,요양병원,부산,부산남구,,"부산광역시 남구 용호로 132 용성빌딩3,4층 (용호동)",129.1118658,35.1206275
2928,자닮인요양병원,요양병원,서울,송파구,,"서울특별시 송파구 송이로 81 (가락동, 르노삼성자동차)",127.1204145,37.4987599
2929,자비요양병원,요양병원,경남,창원의창구,,"경상남도 창원시 의창구 우곡로217번길 6 (명서동, 2,3,4층)",128.6484882,35.2393881
2930,자성대 요양병원,요양병원,경기,파주시,,경기도 파주시 탄현면 새오리로 215-50 (),126.6864342,37.8036491
2931,자연요양병원,요양병원,광주,광주광산구,,광주광역시 광산구 목련로 330-19  (신가동),126.8309428,35.1777849
2932,자유로요양병원,요양병원,경기,파주시,,경기도 파주시 탄현면 새오리로 215-19 (),126.6869624,37.8028837
2933,자향요양병원,요양병원,경기,고양일산동구,,경기도 고양시 일산동구 백마로 490 (풍동),126.803275,37.6617557
2934,장성공립노인전문요양병원,요양병원,전남,장성군,,전라남도 장성군 장성읍 강변안길 100 (),126.7774801,35.302338
2935,장수요양병원,요양병원,충남,홍성군,,충청남도 홍성군 은하면 구성남로 381-381 381,126.5690375,36.5526333
2936,장수효요양병원,요양병원,대구,대구서구,,대구광역시 서구 평리로 380 (내당동),128.5644785,35.8654728
2937,재단법인 자연재단 더필잎요양병원,요양병원,인천,인천부평구,,"인천광역시 부평구 장제로 175 지하1(일부)층, 1(일부)층, 2층~8층 전체 (부평동)",126.7303731,37.5012903
2938,재단법인 제중의료복지재단 제중요양병원,요양병원,서울,구로구,,"서울특별시 구로구 새말로 60 제중요양병원 지하2,동 1~9층 (구로동)",126.8866331,37.5032176
2939,재단법인 천주교 전주교구 유지재단 익산성모병원,요양병원,전북,익산시,,전라북도 익산시 동서로 309  (영등동),126.9680663,35.9514741
2940,재단법인그루터기장유은혜요양병원,요양병원,경남,김해시,,경상남도 김해시 금관대로 592 2~5층 (무계동),128.8148451,35.2012766
2941,재단법인대성재단대성요양병원,요양병원,경기,부천시,,"경기도 부천시 소향로 143 1동 3,4층 (중동)",126.7637799,37.5022327
2942,재단법인여수요양병원,요양병원,전남,여수시,,전라남도 여수시 화양면 장수로 204-32 (),127.607568,34.6495411
2943,전남제일요양병원,요양병원,전남,화순군,,전라남도 화순군 화순읍 덕음로 999 (),126.9849464,35.0490869
2944,전라북도 고창노인요양병원,요양병원,전북,고창군,,전라북도 고창군 고창읍 고인돌대로 1765 (),126.6910505,35.4372176
2945,전라북도 남원노인요양병원,요양병원,전북,남원시,,전라북도 남원시 산성길 51-15 (산곡동),127.3732346,35.4209186
2946,전주 정드림요양병원,요양병원,전북,전주덕진구,,전라북도 전주시 덕진구 솔내로 148 (송천동1가),127.1273449,35.8633339
2947,전주늘사랑요양병원,요양병원,전북,전주완산구,,전라북도 전주시 완산구 용리로 60 (삼천동1가),127.1162871,35.7984731
2948,전주선요양병원,요양병원,전북,전주완산구,,전라북도 전주시 완산구 노송여울2길 134-0 (서노송동),,
2949,전주시노인복지병원,요양병원,전북,전주완산구,,전라북도 전주시 완산구 능안자구길 80 (삼천동3가),127.085684,35.804134
2950,정다운요양병원,요양병원,전북,정읍시,,전라북도 정읍시 관통로 27 (시기동),126.8607906,35.5640726
2951,정다운요양병원,요양병원,전남,무안군,,전라남도 무안군 삼향읍 삼일로 13-1,126.4531923,34.8285675
2952,정다운요양병원,요양병원,경북,포항북구,,경상북도 포항시 북구 중앙로 208 (죽도동),129.3665991,36.0316148
2953,정든요양병원,요양병원,광주,광주서구,,광주광역시 서구 상무대로 1029 1~8층 (화정동),126.8745383,35.1521031
2954,정안요양병원,요양병원,울산,울산북구,,울산광역시 북구 관문길 251 (천곡동),129.3134297,35.6543032
2955,정요양병원,요양병원,서울,도봉구,,"서울특별시 도봉구 도봉로 639 정병원 5,6층 (쌍문동)",127.04182,37.6615407
2956,정요양병원,요양병원,부산,부산영도구,,부산광역시 영도구 절영로 32 (대교동1가),129.039072,35.0917091
2957,정읍사랑요양병원,요양병원,전북,정읍시,,전라북도 정읍시 상동중앙로 94  (상동),126.8715267,35.5645783
2958,정읍시립요양병원,요양병원,전북,정읍시,,전라북도 정읍시 금붕1길 160-15 (금붕동),126.8910333,35.5507587
2959,정토마을 자재요양병원,요양병원,울산,울산울주군,,울산광역시 울주군 상북면 소야정길 216-39 (),129.0671927,35.6059053
2960,제니스파크요양병원,요양병원,부산,부산남구,,부산광역시 남구 우암양달로75번길 29 (우암동),129.0745087,35.1266005
2961,제이요양병원,요양병원,경기,고양일산동구,,"경기도 고양시 일산동구 중산로 117 2,5층 101호 (중산동)",126.7810874,37.6825551
2962,제일요양병원,요양병원,경기,화성시,,"경기도 화성시 효행로 990 (진안동, 비젼월드)",127.0363468,37.2112115
2963,제일효요양병원,요양병원,대구,대구서구,,"대구광역시 서구 북비산로 250 (평리동, 제일효병원)",128.560269,35.878938
2964,제주사랑요양병원,요양병원,제주,제주시,,제주특별자치도 제주시 조천읍 신조로 203 (),126.6405708,33.5186229
2965,제주의료원부속요양병원,요양병원,제주,제주시,,"제주특별자치도 제주시 산천단남길 10 (아라일동, 제주의료원)",126.5608324,33.4449393
2966,제주제일요양병원,요양병원,제주,제주시,,제주특별자치도 제주시 연삼로 16 (연동),126.4940061,33.493397
2967,제주하늘의료소비자생활협동조합제주하늘요양병원,요양병원,제주,제주시,,"제주특별자치도 제주시 서사로 40 3,5층 (삼도일동)",,
2968,제천은혜요양병원,요양병원,충북,제천시,,충청북도 제천시 의림대로 17-0 (영천동),128.2058731,37.1297799
2969,조앤조숲요양병원,요양병원,경기,파주시,,경기도 파주시 하지석길 45 (교하동),126.7422686,37.7547228
2970,조이효요양병원,요양병원,부산,부산사하구,,부산광역시 사하구 감천로 55 (감천동),128.9987461,35.0905205
2971,조치원노인전문병원,요양병원,세종시,세종시,연서면,세종특별자치시  연서면 도신고복로 789-17 789,127.2378653,36.6130192
2972,좋은연인요양병원,요양병원,경남,밀양시,,경상남도 밀양시 삼랑진읍 천태로 355-99 (),128.8673452,35.4177965
2973,좋은요양병원,요양병원,울산,울산남구,,울산광역시 남구 남중로 132 2~5층 (삼산동),129.3488603,35.5462394
2974,좋은이웃요양병원,요양병원,경기,성남중원구,도촌동,경기도 성남시 중원구 도촌로8번길 34 (도촌동),127.1509597,37.4158391
2975,좌수영요양병원,요양병원,전남,여수시,,전라남도 여수시 봉계5길 10-13  (봉계동),127.6686799,34.7837904
2976,주은라파스요양병원,요양병원,충남,공주시,탄천면,충청남도 공주시 탄천면 효자길 100 (탄천면),127.0568975,36.2913798
2977,준요양병원,요양병원,부산,부산동래구,,"부산광역시 동래구 충렬대로 372 (안락동, 안락동요양병원)",129.0991537,35.1973624
2978,중구의료소비자생활협동조합 보문산생태요양병원,요양병원,대전,대전중구,,"대전광역시 중구 보문산공원로 473-0  1~5층 (대사동,크린타워)",127.4207165,36.3110562
2979,중부요양병원,요양병원,대전,대전중구,,대전광역시 중구 계백로 1546-0 대전중부새마을금고,127.3919674,36.3166838
2980,중산요양병원,요양병원,경기,고양일산동구,중산동,경기도 고양시 일산동구 중산로 241 (중산동),126.780164,37.6937027
2981,중앙성심요양병원,요양병원,경북,포항북구,,경상북도 포항시 북구 중앙로 299 299,129.3659861,36.0396194
2982,중앙요양병원,요양병원,전북,전주덕진구,,전라북도 전주시 덕진구 가리내로 23 (금암동),127.1333136,35.8338559
2983,중앙요양병원,요양병원,대구,대구달서구,송현동,대구광역시 달서구 월배로83길 14 (송현동),128.5512483,35.8320598
2984,중앙효요양병원,요양병원,부산,부산사하구,,"부산광역시 사하구 낙동대로 565 (하단동, 호서부산빌딩)",128.9626711,35.113941
2985,중앙효요양병원,요양병원,경기,의정부시,,"경기도 의정부시 평화로 609 1~6층 (의정부동, 중앙병원)",127.0454997,37.7461977
2986,즐거운요양병원,요양병원,전남,나주시,노안면,전라남도 나주시 노안면 노안삼도로 507-14 (노안면),126.6949795,35.0889222
2987,지성요양병원,요양병원,광주,광주남구,,"광주광역시 남구 봉선1로 114 2~6층, 지하1층 (봉선동)",126.9175248,35.1272868
2988,지오요양병원,요양병원,제주,제주시,,제주특별자치도 제주시 서광로 222 (삼도일동),126.5382491,33.5051996
2989,진도군노인전문요양병원,요양병원,전남,진도군,의신면,전라남도 진도군 의신면 운림산방로 31 (의신면),126.2787621,34.465126
2990,진량삼성요양병원,요양병원,경북,경산시,,경상북도 경산시 진량읍 낙산1길 14 (),128.8139672,35.8763433
2991,진요양병원,요양병원,광주,광주북구,,"광주광역시 북구 첨단연신로 25 B201, 301, 302, 502, 601, 602호 (연제동)",126.863056,35.2002064
2992,진주중앙요양병원,요양병원,경남,진주시,,"경상남도 진주시 촉석로 178 지하1층,지상1~5층 (중안동)",128.0808162,35.1943834
2993,진해수요양병원,요양병원,경남,창원진해구,,"경상남도 창원시 진해구 충장로 172 (충무동, 진해수요양병원)",128.6708818,35.1517858
2994,차오름요양병원,요양병원,전남,담양군,,전라남도 담양군 금성면 덕성길 11-58 (),127.0541668,35.3559507
2995,참나무요양병원,요양병원,경기,파주시,,"경기도 파주시 경의로 1218 8,9층 (와동동)",126.7614419,37.7260729
2996,참사랑요양병원,요양병원,전북,군산시,,전라북도 군산시 조촌로 21 (조촌동),126.737432,35.9659324
2997,참요양병원,요양병원,서울,강서구,,서울특별시 강서구 강서로 182 (화곡동),126.839657,37.5428714
2998,참요양병원,요양병원,부산,부산진구,,"부산광역시 부산진구 가야대로 451 6,7,8층 (개금동)",129.0215342,35.1535618
2999,참조은요양병원,요양병원,충남,천안서북구,,충청남도 천안시 서북구 동서대로 110-23 (성정동),127.1351972,36.8240498
3000,참조은요양병원,요양병원,경북,구미시,,경상북도 구미시 송정대로 78 (송정동),128.3469941,36.1174085
3001,참좋은요양병원,요양병원,대구,대구수성구,,대구광역시 수성구 신천동로 482 (수성동4가),128.6147124,35.8662892
3002,참좋은요양병원,요양병원,경남,창원진해구,,경상남도 창원시 진해구 충장로 154 (충무동),128.6688284,35.1517278
3003,창원삼성요양병원,요양병원,경남,창원의창구,,경상남도 창원시 의창구 의안로2번길 31-31 (소답동),128.6271962,35.2616811
3004,창평한마음요양병원,요양병원,전남,담양군,,전라남도 담양군 창평면 화양길 64-14 (),127.000675,35.2517583
3005,천사요양병원,요양병원,광주,광주북구,,"광주광역시 북구 북문대로 18 지1,1～7층 (운암동)",126.8834632,35.1742272
3006,천안로하스요양병원,요양병원,충남,천안동남구,,충청남도 천안시 동남구 천안대로 215 (삼룡동),127.1650903,36.7674392
3007,천안바른요양병원,요양병원,충남,천안서북구,,충청남도 천안시 서북구 검은들1길 12 (불당동),127.1100206,36.8106846
3008,천안세인트요양병원,요양병원,충남,천안동남구,구성동,충청남도 천안시 동남구 구성2길 11 (구성동),127.1597621,36.7984163
3009,천안시립노인전문병원,요양병원,충남,천안동남구,,충청남도 천안시 동남구 목천읍 삼방로 735 (천안시립노인전문병원),127.2268644,36.8254161
3010,천안쌍용요양병원,요양병원,충남,천안서북구,,충청남도 천안시 서북구 충무로 167-12 쌍용가구백화점 2층 (쌍용동),127.1252273,36.7948029
3011,천안요양병원,요양병원,충남,천안동남구,,"충청남도 천안시 동남구 삼룡천3길 10 (구성동, 이라의료재단 천안병원)",127.1638902,36.7909212
3012,천안우리요양병원,요양병원,충남,천안서북구,,"충청남도 천안시 서북구 쌍용19로 21 (쌍용동, 유림빌딩(2,3,4층))",127.1213158,36.7942283
3013,천진요양병원,요양병원,인천,인천서구,,"인천광역시 서구 건지로 264 4,5,6층 (가좌동)",126.6715073,37.4988604
3014,철원요양병원,요양병원,강원,철원군,,강원도 철원군 동송읍 금학로157번길 23-17,127.2203525,38.2011631
3015,첨단요양병원,요양병원,광주,광주광산구,,광주광역시 광산구 첨단중앙로170번길 54 (쌍암동),,
3016,첨단요양병원,요양병원,대구,대구북구,,대구광역시 북구 대현로 19 (대현동),128.6028696,35.8863496
3017,청강요양병원,요양병원,강원,강릉시,,강원도 강릉시 사천면 안현로 85-39,128.868214,37.8054433
3018,청담요양병원,요양병원,인천,인천서구,,"인천광역시 서구 열우물로 235 2~5층 (가좌동, 가재울플라자)",126.6844612,37.4832939
3019,청담요양병원,요양병원,경남,김해시,,경상남도 김해시 진영읍 김해대로 132-1 청담요양병원,128.7102055,35.299008
3020,청담힐요양병원,요양병원,서울,강남구,,서울특별시 강남구 영동대로 713 9~14층 (청담동),127.0557487,37.5213191
3021,청라베스트요양병원,요양병원,인천,인천서구,,"인천광역시 서구 봉오재3로110번길 7 가정봄프라자 6,7,8,9층 (가정동)",126.6720395,37.5267362
3022,청림요양병원,요양병원,부산,부산사하구,,부산광역시 사하구 낙동대로 377 (당리동),128.9763507,35.1023457
3023,청보요양병원,요양병원,경남,김해시,삼계동,"경상남도 김해시 해반천로168번길 38 3,4층 (삼계동)",128.8713993,35.2632407
3024,청솔요양병원,요양병원,강원,삼척시,,강원도 삼척시 도계읍 강원남부로 632-0 (),129.035205,37.1796238
3025,청암요양병원,요양병원,전남,여수시,,전라남도 여수시 둔덕2길 6-5  0동 (미평동),127.7022728,34.7675626
3026,청주삼성요양병원,요양병원,충북,청주서원구,,충청북도 청주시 서원구 청남로 2014-0  3~8층 (분평동),127.4827748,36.6075574
3027,청주시립요양병원,요양병원,충북,청주서원구,,충청북도 청주시 서원구 궁뜰로62번길 29 (장성동),127.4817785,36.5961189
3028,청지기요양병원,요양병원,경기,양주시,,경기도 양주시 장흥면 권율로 512 (),126.9684651,37.7503764
3029,청평활명요양병원,요양병원,경기,가평군,,경기도 가평군 청평면 북한강로1604번길 64-28 (),127.3876223,37.6637125
3030,청풍호노인사랑병원,요양병원,충북,제천시,,충청북도 제천시 금성면 청풍호로 1147-0 (),128.1747375,37.058575
3031,초록나무요양병원,요양병원,서울,영등포구,,"서울특별시 영등포구 가마산로 368 (대림동, 메디칼빌딩)",126.8993144,37.5012648
3032,춘천새윤요양병원,요양병원,강원,춘천시,퇴계동,강원도 춘천시 퇴계공단길 40 40,127.735663,37.84454
3033,춘천시노인전문병원,요양병원,강원,춘천시,,강원도 춘천시 동면 세실로 252 (),127.7565357,37.8803661
3034,춘천요양병원,요양병원,강원,춘천시,,강원도 춘천시 동면 춘천로 527-34 (),127.7643355,37.8981603
3035,춘천태동요양병원,요양병원,강원,춘천시,,강원도 춘천시 남면 박암관천길 821-0,127.5171932,37.724518
3036,춘천호반요양병원,요양병원,강원,춘천시,삼천동,강원도 춘천시 옛경춘로 663 663,127.7075734,37.8565902
3037,충무요양병원,요양병원,경남,통영시,,경상남도 통영시 남해안대로 760 (무전동),128.4243575,34.8656448
3038,충북도립노인전문병원,요양병원,충북,청주서원구,,충청북도 청주시 서원구 청남로 1910-0 충북도립노인전문병원,127.4805157,36.6035719
3039,충주시노인전문병원,요양병원,충북,충주시,,충청북도 충주시 동량면 충원대로 1398-0 충주시노인전문병원,127.931075,37.048183
3040,충주현대요양병원,요양병원,충북,충주시,,충청북도 충주시 연수상가3길 14-0  (연수동),127.9307563,36.9885898
3041,치유요양병원,요양병원,광주,광주동구,,광주광역시 동구 증심사길 2 (운림동),,
3042,친절요양병원,요양병원,경남,창원마산합포구,,경상남도 창원시 마산합포구 현동로 38 4-10층 (우산동),128.5529413,35.151875
3043,칠곡군립노인요양병원,요양병원,경북,칠곡군,,경상북도 칠곡군 왜관읍 금남5길 58 (),128.412072,35.9253133
3044,칠곡혜원요양병원,요양병원,경북,칠곡군,,경상북도 칠곡군 약목면 관호7길 41 (),128.3838193,36.0032474
3045,칠성요양병원,요양병원,대구,대구북구,,"대구광역시 북구 신암로 27 2,4층일부,5-7층 (칠성동1가)",128.6054255,35.8752563
3046,침산요양병원,요양병원,대구,대구북구,,"대구광역시 북구 침산남로 92 3~4층, 7~11층 (침산동)",128.5858778,35.8890655
3047,카네이션요양병원,요양병원,경기,의정부시,,"경기도 의정부시 장곡로 626 금오종합상가 A동 401~410, 601~610호, B동 603,605호 (신곡동)",127.0722899,37.7504506
3048,카리스요양병원,요양병원,경기,성남분당구,,경기도 성남시 분당구 불정로386번길 8 1층일부~4층 (서현동),127.1374295,37.3740115
3049,케어스힐요양병원,요양병원,경기,용인기흥구,,경기도 용인시 기흥구 민속촌로 28 (보라동),127.1078656,37.2547845
3050,큰나무요양병원,요양병원,경기,파주시,,경기도 파주시 운정로 146-95 (상지석동),126.7790174,37.7184829
3051,큰사랑요양병원,요양병원,서울,강남구,,"서울특별시 강남구 논현로2길 30 (개포동, 지하2층~1층, 지상1층~6층)",127.0527492,37.4730167
3052,큰사랑요양병원,요양병원,부산,부산사하구,,부산광역시 사하구 하신중앙로 174 (신평동),128.9629934,35.0942792
3053,큰사랑요양병원,요양병원,경기,부천시,,"경기도 부천시 부흥로373번길 78 601,701호 (심곡동)",126.7848188,37.4949439
3054,큰사랑요양병원,요양병원,충남,천안서북구,,충청남도 천안시 서북구 도원4길 7 (성정동),127.1329842,36.8197679
3055,큰사랑요양병원,요양병원,경북,구미시,,경상북도 구미시 산업로 168-8 (원평동),128.3394088,36.1287932
3056,큰사랑요양병원,요양병원,경남,창원마산회원구,두척동,경상남도 창원시 마산회원구 북성로 469 (두척동),128.5469248,35.2363891
3057,큰우리요양병원,요양병원,대전,대전유성구,덕명동,대전광역시 유성구 학하서로 99 (덕명동),127.2987478,36.3464011
3058,탑요양병원,요양병원,경기,광명시,,경기도 광명시 목감로 256 지하1~지상7층 (광명동),126.8559833,37.4850402
3059,탑요양병원,요양병원,전남,광양시,,전라남도 광양시 광양읍 대림오성로 63-0 (),127.5701494,34.9675375
3060,태종대요양병원,요양병원,부산,부산영도구,,부산광역시 영도구 태종로 820-23 (동삼동),129.0803817,35.0632112
3061,태평요양병원,요양병원,광주,광주동구,,광주광역시 동구 구성로 268  (계림동),126.9197469,35.1578554
3062,테크노요양병원,요양병원,대전,대전유성구,용산동,대전광역시 유성구 테크노7로 31 해성빌딩 (용산동),127.4007735,36.4245671
3063,토마스요양병원,요양병원,강원,춘천시,,강원도 춘천시 영서로 1925-9 춘천한방병원,127.7548496,37.8466795
3064,토마토요양병원,요양병원,제주,제주시,,제주특별자치도 제주시 동광로 42 (이도이동),126.5333185,33.5022613
3065,통합요양병원,요양병원,충남,보령시,,충청남도 보령시 남대천로 14 (대천동),126.5951931,36.3523095
3066,퇴계원 서울요양병원,요양병원,경기,남양주시,,경기도 남양주시 퇴계원면 도제원로 32 (),127.145002,37.6509605
3067,투재암요양병원,요양병원,경기,구리시,,"경기도 구리시 아차산로 493 D동 (교문동, 중앙하이츠티움)",127.1301172,37.5990395
3068,트리니티요양병원,요양병원,서울,강남구,,"서울특별시 강남구 봉은사로 535 (삼성동, 트리니티재활병원빌딩, 지하1,2층, 지상1~11층)",127.0586743,37.5142582
3069,튼튼요양병원,요양병원,대전,대전중구,,대전광역시 중구 목중로 9 대전튼튼요양병원,127.4118034,36.3347942
3070,파라밀요양병원,요양병원,경기,안성시,,경기도 안성시 죽산면 녹배길 139 (),127.3884625,37.064725
3071,파라솔요양병원,요양병원,서울,금천구,,"서울특별시 금천구 시흥대로73길 67 엠타워 7,8,9,14,지하2층 (시흥동)",126.8957294,37.4559405
3072,파주로하스요양병원,요양병원,경기,파주시,,경기도 파주시 숲속노을로 273 바이오텍홀딩스 1~7층 (문발동),126.7109805,37.7248172
3073,파주삼성요양병원,요양병원,경기,파주시,금촌동,경기도 파주시 한마음2길 25 금촌그린플라자 (금촌동),126.772234,37.7563571
3074,파주성모요양병원,요양병원,경기,파주시,,경기도 파주시 탄현면 평화로574번길 17 (의)청학의료재단 파주성모병원.요양병원,126.7210998,37.773942
3075,파주시티요양병원,요양병원,경기,파주시,,경기도 파주시 금빛로 19 파주프라임타워 2~7층 (금촌동),126.7664722,37.7512221
3076,파티마 요양병원,요양병원,경기,성남수정구,,경기도 성남시 수정구 산성대로 231 (신흥동),127.1431856,37.4392966
3077,파티마요양병원,요양병원,대구,대구동구,,"대구광역시 동구 아양로 81 호창메디타워 7~10층,13층 (신암동)",128.6227815,35.8833543
3078,팔팔요양병원,요양병원,서울,도봉구,,서울특별시 도봉구 시루봉로 310 화성빌딩 (도봉동),,
3079,퍼스트보람요양병원,요양병원,경기,파주시,,경기도 파주시 월롱면 통일로 715-2 (),126.7890617,37.7729373
3080,퍼스트요양병원,요양병원,서울,도봉구,,서울특별시 도봉구 삼양로 616 2-5층 (쌍문동),127.0140771,37.6580406
3081,편안한요양병원,요양병원,서울,광진구,,서울특별시 광진구 자양로 38 편안한요양병원 (자양동),127.0864533,37.5316116
3082,평거요양병원,요양병원,부산,부산기장군,,부산광역시 기장군 기장읍 대청로36번길 11-33 (),129.216138,35.2372994
3083,평심요양병원,요양병원,경남,양산시,,경상남도 양산시 하북면 신평로 37 2~6층,129.0864259,35.4916408
3084,평택삼성요양병원,요양병원,경기,평택시,,경기도 평택시 비전2로 194 소사벌 어반테라스 1동 5층~9층층 (비전동),127.1121267,37.0007603
3085,평택제니스요양병원,요양병원,경기,평택시,,경기도 평택시 평택5로 94 1~8층 (비전동),127.1119388,36.9942901
3086,평화요양병원,요양병원,대전,대전중구,,대전광역시 중구 대전천서로 745 (중촌동),127.4085691,36.347334
3087,평화요양병원,요양병원,울산,울산울주군,,"울산광역시 울주군 언양읍 읍성로 11, 평화요양병원(별관 방천1길 11 평화요양병원(별관 방천1길 13)",129.1169989,35.5657239
3088,포근한맘요양병원,요양병원,서울,도봉구,쌍문동,서울특별시 도봉구 삼양로 606-606 (쌍문동),127.0138387,37.657077
3089,포근한요양병원,요양병원,서울,강북구,,"서울특별시 강북구 도봉로 266 (미아동, 포근한노인전문병원)",127.0241779,37.6322981
3090,포도나무요양병원,요양병원,전북,전주덕진구,,전라북도 전주시 덕진구 백제대로 822 (우아동3가),127.1583797,35.8482248
3091,포레힐요양병원,요양병원,서울,송파구,,서울특별시 송파구 오금로 173 (방이동),127.1138182,37.5097332
3092,포브스요양병원,요양병원,경기,용인처인구,,경기도 용인시 처인구 금령로 132 (마평동),127.2108545,37.2349489
3093,포천새맘요양병원,요양병원,경기,포천시,,경기도 포천시 내촌면 금강로2536번길 112-12 (),127.2485766,37.7945796
3094,포천힐링요양병원,요양병원,경기,포천시,,경기도 포천시 신북면 포천로 1881 (),,
3095,포항이요양병원,요양병원,경북,포항북구,,경상북도 포항시 북구 중흥로 227  (죽도동),129.3583129,36.0239141
3096,포항휴요양병원,요양병원,경북,포항북구,,경상북도 포항시 북구 새천년대로 1359  (장성동),129.3956906,36.0767213
3097,푸르메재단 넥슨어린이재활병원,요양병원,서울,마포구,,"서울특별시 마포구 월드컵북로 494 지하1층~7층 (상암동, 푸르메재단넥슨어린이재활병원)",126.8805264,37.5846589
3098,푸른숲요양병원,요양병원,부산,부산금정구,,"부산광역시 금정구 금강로 592 지1,1,3-7층 (구서동)",129.0879942,35.2603274
3099,푸른요양병원,요양병원,대전,대전서구,월평동,대전광역시 서구 월평중로 24  (월평동),127.3641676,36.356815
3100,푸른요양병원,요양병원,경남,창원성산구,,경상남도 창원시 성산구 창원천로94번길 82-18 푸른요양병원 (대원동),128.6584382,35.2372428
3101,풍경요양병원,요양병원,경남,양산시,,"경상남도 양산시 하북면 양산대로 2634 지하1, 1~4층",129.0917895,35.4937097
3102,프라임요양병원,요양병원,경기,부천시,,경기도 부천시 성곡로 43 (여월동),126.7994018,37.5180623
3103,프라임요양병원,요양병원,대구,대구북구,,대구광역시 북구 신암로 111 4~8층 (대현동),128.6112895,35.8808356
3104,프라임요양병원,요양병원,경남,창녕군,,경상남도 창녕군 고암면 상대2길 16 더케이서드에이지,128.5125782,35.5778823
3105,필립요양병원,요양병원,경기,남양주시,,경기도 남양주시 경춘로1308번길 2 3~7층 (평내동),127.2380164,37.650066
3106,하나노인전문병원,요양병원,충북,청주서원구,,충청북도 청주시 서원구 대림로 431-0 하나노인전문병원,127.4405833,36.6099595
3107,하나요양병원,요양병원,경북,포항남구,,경상북도 포항시 남구 포스코대로 382  (대도동),129.3642434,36.015437
3108,하나효요양병원,요양병원,서울,은평구,,서울특별시 은평구 서오릉로 149 세웅그룹빌딩 3~9층 (구산동),126.916228,37.6116082
3109,하남샬롬요양병원,요양병원,경기,하남시,,경기도 하남시 신평로 77 (신장동),127.2061596,37.5405089
3110,하남요양병원,요양병원,경기,하남시,,경기도 하남시 산곡동로 94-5 (하산곡동),127.2276204,37.511962
3111,학교법인 대우학원 아주대학교요양병원,요양병원,경기,수원영통구,,경기도 수원시 영통구 월드컵로150번길 21 아주대학교요양병원 (원천동),127.0491267,37.2791279
3112,학산요양병원,요양병원,전북,전주완산구,,전라북도 전주시 완산구 덕적골3길 55  (평화동1가),127.1435128,35.7945981
3113,학장성심요양병원,요양병원,부산,부산사상구,,"부산광역시 사상구 대동로 159 (학장동, 본관3~7층,별관1층,신관1~4층)",128.9834682,35.1415331
3114,한가족요양병원,요양병원,경남,김해시,,경상남도 김해시 전하로 234 (전하동),128.866023,35.2351423
3115,한강요양병원,요양병원,경기,파주시,파평면,경기도 파주시 파평면 청송로652번길 14 외2필지,126.8800181,37.9421581
3116,한강요양병원,요양병원,경기,김포시,,경기도 김포시 통진읍 조강로36번길 12-10 가동,126.6020457,37.6896974
